Title,"Item Code","Zone Name","ISO Code",Year,Unit,Value,Note
"Energy savings from households since 2000",savrescum,Hungary,HU,2022,Mtoe,1.19,
"Energy savings from households since 2000",savrescum,Ireland,IE,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Ireland,IE,2001,Mtoe,0.03,
"Energy savings from households since 2000",savrescum,Ireland,IE,2002,Mtoe,0.06,
"Energy savings from households since 2000",savrescum,Ireland,IE,2003,Mtoe,0.09,
"Energy savings from households since 2000",savrescum,Ireland,IE,2004,Mtoe,0.12,
"Energy savings from households since 2000",savrescum,Ireland,IE,2005,Mtoe,0.16,
"Energy savings from households since 2000",savrescum,Ireland,IE,2006,Mtoe,0.19,
"Energy savings from households since 2000",savrescum,Ireland,IE,2007,Mtoe,0.21,
"Energy savings from households since 2000",savrescum,Ireland,IE,2008,Mtoe,0.27,
"Energy savings from households since 2000",savrescum,Ireland,IE,2009,Mtoe,0.45,
"Energy savings from households since 2000",savrescum,Ireland,IE,2010,Mtoe,0.75,
"Energy savings from households since 2000",savrescum,Ireland,IE,2011,Mtoe,1.03,
"Energy savings from households since 2000",savrescum,Ireland,IE,2012,Mtoe,1.27,
"Energy savings from households since 2000",savrescum,Ireland,IE,2013,Mtoe,1.36,
"Energy savings from households since 2000",savrescum,Ireland,IE,2014,Mtoe,1.56,
"Energy savings from households since 2000",savrescum,Ireland,IE,2015,Mtoe,1.63,
"Energy savings from households since 2000",savrescum,Ireland,IE,2016,Mtoe,1.63,
"Energy savings from households since 2000",savrescum,Ireland,IE,2017,Mtoe,1.64,
"Energy savings from households since 2000",savrescum,Ireland,IE,2018,Mtoe,1.65,
"Energy savings from households since 2000",savrescum,Ireland,IE,2019,Mtoe,1.66,
"Energy savings from households since 2000",savrescum,Ireland,IE,2020,Mtoe,1.67,
"Energy savings from households since 2000",savrescum,Ireland,IE,2021,Mtoe,1.68,
"Energy savings from households since 2000",savrescum,Ireland,IE,2022,Mtoe,1.88,
"Energy savings from households since 2000",savrescum,Italy,IT,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Italy,IT,2001,Mtoe,0.06,
"Energy savings from households since 2000",savrescum,Italy,IT,2002,Mtoe,0.11,
"Energy savings from households since 2000",savrescum,Italy,IT,2003,Mtoe,0.13,
"Energy savings from households since 2000",savrescum,Italy,IT,2004,Mtoe,0.16,
"Energy savings from households since 2000",savrescum,Italy,IT,2005,Mtoe,0.18,
"Energy savings from households since 2000",savrescum,Italy,IT,2006,Mtoe,0.24,
"Energy savings from households since 2000",savrescum,Italy,IT,2007,Mtoe,0.65,
"Energy savings from households since 2000",savrescum,Italy,IT,2008,Mtoe,0.76,
"Energy savings from households since 2000",savrescum,Italy,IT,2009,Mtoe,0.86,
"Energy savings from households since 2000",savrescum,Italy,IT,2010,Mtoe,0.97,
"Energy savings from households since 2000",savrescum,Italy,IT,2011,Mtoe,1.06,
"Energy savings from households since 2000",savrescum,Italy,IT,2012,Mtoe,1.29,
"Energy savings from households since 2000",savrescum,Italy,IT,2013,Mtoe,1.71,
"Energy savings from households since 2000",savrescum,Italy,IT,2014,Mtoe,3.33,
"Energy savings from households since 2000",savrescum,Italy,IT,2015,Mtoe,3.6,
"Energy savings from households since 2000",savrescum,Italy,IT,2016,Mtoe,3.94,
"Energy savings from households since 2000",savrescum,Italy,IT,2017,Mtoe,4.22,
"Energy savings from households since 2000",savrescum,Italy,IT,2018,Mtoe,4.55,
"Energy savings from households since 2000",savrescum,Italy,IT,2019,Mtoe,4.84,
"Energy savings from households since 2000",savrescum,Italy,IT,2020,Mtoe,5.08,
"Energy savings from households since 2000",savrescum,Italy,IT,2021,Mtoe,5.16,
"Energy savings from households since 2000",savrescum,Italy,IT,2022,Mtoe,5.23,
"Energy savings from households since 2000",savrescum,Latvia,LV,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Latvia,LV,2001,Mtoe,0.02,
"Energy savings from households since 2000",savrescum,Latvia,LV,2002,Mtoe,0.03,
"Energy savings from households since 2000",savrescum,Latvia,LV,2003,Mtoe,0.06,
"Energy savings from households since 2000",savrescum,Latvia,LV,2004,Mtoe,0.12,
"Energy savings from households since 2000",savrescum,Latvia,LV,2005,Mtoe,0.13,
"Energy savings from households since 2000",savrescum,Latvia,LV,2006,Mtoe,0.17,
"Energy savings from households since 2000",savrescum,Latvia,LV,2007,Mtoe,0.17,
"Energy savings from households since 2000",savrescum,Latvia,LV,2008,Mtoe,0.17,
"Energy savings from households since 2000",savrescum,Latvia,LV,2009,Mtoe,0.18,
"Energy savings from households since 2000",savrescum,Latvia,LV,2010,Mtoe,0.33,
"Energy savings from households since 2000",savrescum,Latvia,LV,2011,Mtoe,0.33,
"Energy savings from households since 2000",savrescum,Latvia,LV,2012,Mtoe,0.34,
"Energy savings from households since 2000",savrescum,Latvia,LV,2013,Mtoe,0.36,
"Energy savings from households since 2000",savrescum,Latvia,LV,2014,Mtoe,0.38,
"Energy savings from households since 2000",savrescum,Latvia,LV,2015,Mtoe,0.47,
"Energy savings from households since 2000",savrescum,Latvia,LV,2016,Mtoe,0.52,
"Energy savings from households since 2000",savrescum,Latvia,LV,2017,Mtoe,0.52,
"Energy savings from households since 2000",savrescum,Latvia,LV,2018,Mtoe,0.52,
"Energy savings from households since 2000",savrescum,Latvia,LV,2019,Mtoe,0.52,
"Energy savings from households since 2000",savrescum,Latvia,LV,2020,Mtoe,0.52,
"Energy savings from households since 2000",savrescum,Latvia,LV,2021,Mtoe,0.55,
"Energy savings from households since 2000",savrescum,Latvia,LV,2022,Mtoe,0.62,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2001,Mtoe,0.08,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2002,Mtoe,0.08,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2003,Mtoe,0.1,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2004,Mtoe,0.1,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2005,Mtoe,0.1,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2006,Mtoe,0.11,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2007,Mtoe,0.11,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2008,Mtoe,0.12,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2009,Mtoe,0.12,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2010,Mtoe,0.22,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2011,Mtoe,0.22,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2012,Mtoe,0.22,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2013,Mtoe,0.22,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2014,Mtoe,0.3,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2015,Mtoe,0.31,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2016,Mtoe,0.36,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2017,Mtoe,0.39,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2018,Mtoe,0.39,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2019,Mtoe,0.4,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2020,Mtoe,0.4,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2021,Mtoe,0.52,
"Energy savings from households since 2000",savrescum,Lithuania,LT,2022,Mtoe,0.56,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2001,Mtoe,0.03,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2002,Mtoe,0.04,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2003,Mtoe,0.05,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2004,Mtoe,0.05,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2005,Mtoe,0.06,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2006,Mtoe,0.06,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2007,Mtoe,0.07,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2008,Mtoe,0.09,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2009,Mtoe,0.1,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2010,Mtoe,0.16,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2011,Mtoe,0.16,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2012,Mtoe,0.17,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2013,Mtoe,0.21,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2014,Mtoe,0.21,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2015,Mtoe,0.22,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2016,Mtoe,0.23,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2017,Mtoe,0.24,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2018,Mtoe,0.25,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2019,Mtoe,0.27,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2020,Mtoe,0.28,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2021,Mtoe,0.31,
"Energy savings from households since 2000",savrescum,Luxembourg,LU,2022,Mtoe,0.31,
"Energy savings from households since 2000",savrescum,Malta,MT,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Malta,MT,2001,Mtoe,0,
"Energy savings from households since 2000",savrescum,Malta,MT,2002,Mtoe,0,
"Energy savings from households since 2000",savrescum,Malta,MT,2003,Mtoe,0,
"Energy savings from households since 2000",savrescum,Malta,MT,2004,Mtoe,0,
"Energy savings from households since 2000",savrescum,Malta,MT,2005,Mtoe,0.03,
"Energy savings from households since 2000",savrescum,Malta,MT,2006,Mtoe,0.03,
"Energy savings from households since 2000",savrescum,Malta,MT,2007,Mtoe,0.03,
"Energy savings from households since 2000",savrescum,Malta,MT,2008,Mtoe,0.03,
"Energy savings from households since 2000",savrescum,Malta,MT,2009,Mtoe,0.04,
"Energy savings from households since 2000",savrescum,Malta,MT,2010,Mtoe,0.04,
"Energy savings from households since 2000",savrescum,Malta,MT,2011,Mtoe,0.04,
"Energy savings from households since 2000",savrescum,Malta,MT,2012,Mtoe,0.04,
"Energy savings from households since 2000",savrescum,Malta,MT,2013,Mtoe,0.04,
"Energy savings from households since 2000",savrescum,Malta,MT,2014,Mtoe,0.04,
"Energy savings from households since 2000",savrescum,Malta,MT,2015,Mtoe,0.04,
"Energy savings from households since 2000",savrescum,Malta,MT,2016,Mtoe,0.04,
"Energy savings from households since 2000",savrescum,Malta,MT,2017,Mtoe,0.04,
"Energy savings from households since 2000",savrescum,Malta,MT,2018,Mtoe,0.04,
"Energy savings from households since 2000",savrescum,Malta,MT,2019,Mtoe,0.05,
"Energy savings from households since 2000",savrescum,Malta,MT,2020,Mtoe,0.05,
"Energy savings from households since 2000",savrescum,Malta,MT,2021,Mtoe,0.05,
"Energy savings from households since 2000",savrescum,Malta,MT,2022,Mtoe,0.05,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2001,Mtoe,0.22,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2002,Mtoe,0.31,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2003,Mtoe,0.64,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2004,Mtoe,1.29,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2005,Mtoe,1.61,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2006,Mtoe,1.7,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2007,Mtoe,2.3,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2008,Mtoe,2.41,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2009,Mtoe,2.51,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2010,Mtoe,2.78,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2011,Mtoe,3.27,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2012,Mtoe,3.47,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2013,Mtoe,3.53,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2014,Mtoe,4.18,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2015,Mtoe,4.66,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2016,Mtoe,4.77,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2017,Mtoe,4.89,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2018,Mtoe,5.01,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2019,Mtoe,5.2,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2020,Mtoe,5.31,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2021,Mtoe,5.44,
"Energy savings from households since 2000",savrescum,Netherlands,NL,2022,Mtoe,6.11,
"Energy savings from households since 2000",savrescum,Poland,PL,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Poland,PL,2001,Mtoe,0.61,
"Energy savings from households since 2000",savrescum,Poland,PL,2002,Mtoe,0.61,
"Energy savings from households since 2000",savrescum,Poland,PL,2003,Mtoe,1.81,
"Energy savings from households since 2000",savrescum,Poland,PL,2004,Mtoe,1.88,
"Energy savings from households since 2000",savrescum,Poland,PL,2005,Mtoe,1.89,
"Energy savings from households since 2000",savrescum,Poland,PL,2006,Mtoe,1.89,
"Energy savings from households since 2000",savrescum,Poland,PL,2007,Mtoe,2,
"Energy savings from households since 2000",savrescum,Poland,PL,2008,Mtoe,2.14,
"Energy savings from households since 2000",savrescum,Poland,PL,2009,Mtoe,2.21,
"Energy savings from households since 2000",savrescum,Poland,PL,2010,Mtoe,2.29,
"Energy savings from households since 2000",savrescum,Poland,PL,2011,Mtoe,2.53,
"Energy savings from households since 2000",savrescum,Poland,PL,2012,Mtoe,2.55,
"Energy savings from households since 2000",savrescum,Poland,PL,2013,Mtoe,2.86,
"Energy savings from households since 2000",savrescum,Poland,PL,2014,Mtoe,3.36,
"Energy savings from households since 2000",savrescum,Poland,PL,2015,Mtoe,3.5,
"Energy savings from households since 2000",savrescum,Poland,PL,2016,Mtoe,3.66,
"Energy savings from households since 2000",savrescum,Poland,PL,2017,Mtoe,3.87,
"Energy savings from households since 2000",savrescum,Poland,PL,2018,Mtoe,3.98,
"Energy savings from households since 2000",savrescum,Poland,PL,2019,Mtoe,4.1,
"Energy savings from households since 2000",savrescum,Poland,PL,2020,Mtoe,4.23,
"Energy savings from households since 2000",savrescum,Poland,PL,2021,Mtoe,4.39,
"Energy savings from households since 2000",savrescum,Poland,PL,2022,Mtoe,4.55,
"Energy savings from households since 2000",savrescum,Portugal,PT,2000,Mtoe,0,
"Energy savings from households since 2000",savrescum,Portugal,PT,2001,Mtoe,0.14,
"Energy savings from households since 2000",savrescum,Portugal,PT,2002,Mtoe,0.14,
"Energy savings from households since 2000",savrescum,Portugal,PT,2003,Mtoe,0.17,
"Energy savings from households since 2000",savrescum,Portugal,PT,2004,Mtoe,0.31,
"Energy savings from households since 2000",savrescum,Portugal,PT,2005,Mtoe,0.36,
"Energy savings from households since 2000",savrescum,Portugal,PT,2006,Mtoe,0.38,
"Energy savings from households since 2000",savrescum,Portugal,PT,2007,Mtoe,n.a.,
"Energy savings from households since 2000",savrescum,Portugal,PT,2008,Mtoe,0.4,
"Energy savings from households since 2000",savrescum,Portugal,PT,2009,Mtoe,0.42,
"Energy savings from households since 2000",savrescum,Portugal,PT,2010,Mtoe,0.94,
"Energy savings from households since 2000",savrescum,Portugal,PT,2011,Mtoe,1.11,
"Energy savings from households since 2000",savrescum,Portugal,PT,2012,Mtoe,1.28,
"Energy savings from households since 2000",savrescum,Portugal,PT,2013,Mtoe,1.34,
"Energy savings from households since 2000",savrescum,Portugal,PT,2014,Mtoe,1.41,
"Energy savings from households since 2000",savrescum,Portugal,PT,2015,Mtoe,1.44,
"Energy savings from households since 2000",savrescum,Portugal,PT,2016,Mtoe,1.46,
"Energy savings from households since 2000",savrescum,Portugal,PT,2017,Mtoe,1.46,
"Energy savings from households since 2000",savrescum,Portugal,PT,2018,Mtoe,1.46,
